Year,Month,Day,Hour,Minute,All,Optimal
2015,7,12,17,0,0.039144155,0.039306137
2015,7,12,18,0,0.000205283,0.000112869
2015,7,12,19,0,0,0
2015,7,12,20,0,0,0
2015,7,12,21,0,0,0
2015,7,12,22,0,0,0
2015,7,12,23,0,0,0
2015,7,13,0,0,0,0
2015,7,13,1,0,0,0
2015,7,13,2,0,0,0
2015,7,13,3,0,0,0
2015,7,13,4,0,0,0
2015,7,13,5,0,0,0
2015,7,13,6,0,0,0
2015,7,13,7,0,0.004490717,0.006006139
2015,7,13,8,0,0.10831671,0.142282983
2015,7,13,9,0,0.298132586,0.351529951
2015,7,13,10,0,0.469280782,0.530778626
2015,7,13,11,0,0.562597336,0.624217943
2015,7,13,12,0,0.586851973,0.68624296
2015,7,13,13,0,0.563977425,0.660987617
2015,7,13,14,0,0.492281155,0.584650926
2015,7,13,15,0,0.352923787,0.410880624
2015,7,13,16,0,0.184448123,0.226416396
2015,7,13,17,0,0.038338513,0.036842431
2015,7,13,18,0,0.000228666,0.000117691
2015,7,13,19,0,0,0
2015,7,13,20,0,0,0
2015,7,13,21,0,0,0
2015,7,13,22,0,0,0
2015,7,13,23,0,0,0
2015,7,14,0,0,0,0
2015,7,14,1,0,0,0
2015,7,14,2,0,0,0
2015,7,14,3,0,0,0
2015,7,14,4,0,0,0
2015,7,14,5,0,0,0
2015,7,14,6,0,0,0
2015,7,14,7,0,0.004488775,0.006091824
2015,7,14,8,0,0.10522516,0.139842863
2015,7,14,9,0,0.297250047,0.341958785
2015,7,14,10,0,0.468795388,0.521885615
2015,7,14,11,0,0.566247164,0.62130181
2015,7,14,12,0,0.596299887,0.68065892
2015,7,14,13,0,0.582267192,0.666219024
2015,7,14,14,0,0.508815652,0.587030091
2015,7,14,15,0,0.371589075,0.427828591
2015,7,14,16,0,0.192287002,0.234468276
2015,7,14,17,0,0.042479249,0.039070267
2015,7,14,18,0,0.000210358,0.000148536
2015,7,14,19,0,0,0
2015,7,14,20,0,0,0
2015,7,14,21,0,0,0
2015,7,14,22,0,0,0
2015,7,14,23,0,0,0
2015,7,15,0,0,0,0
2015,7,15,1,0,0,0
2015,7,15,2,0,0,0
2015,7,15,3,0,0,0
2015,7,15,4,0,0,0
2015,7,15,5,0,0,0
2015,7,15,6,0,0,0
2015,7,15,7,0,0.003133327,0.002985745
2015,7,15,8,0,0.080194426,0.092486817
2015,7,15,9,0,0.181393294,0.1905011
2015,7,15,10,0,0.28769497,0.296688568
2015,7,15,11,0,0.343894647,0.354340295
2015,7,15,12,0,0.400043495,0.445265867
2015,7,15,13,0,0.3546406,0.374728946
2015,7,15,14,0,0.291280551,0.321378117
2015,7,15,15,0,0.235875252,0.263589125
2015,7,15,16,0,0.172689892,0.204715878
2015,7,15,17,0,0.035000841,0.036203117
2015,7,15,18,0,0.000202309,9.42096E-05
2015,7,15,19,0,0,0
2015,7,15,20,0,0,0
2015,7,15,21,0,0,0
2015,7,15,22,0,0,0
2015,7,15,23,0,0,0
2015,7,16,0,0,0,0
2015,7,16,1,0,0,0
2015,7,16,2,0,0,0
2015,7,16,3,0,0,0
2015,7,16,4,0,0,0
2015,7,16,5,0,0,0
2015,7,16,6,0,0,0
2015,7,16,7,0,0.002257214,0.001473958
2015,7,16,8,0,0.072924346,0.0808103
2015,7,16,9,0,0.182462782,0.208294452
2015,7,16,10,0,0.264087234,0.305936135
2015,7,16,11,0,0.392197044,0.431657594
2015,7,16,12,0,0.469326742,0.520062542
2015,7,16,13,0,0.335342725,0.382164043
2015,7,16,14,0,0.26544163,0.27469808
2015,7,16,15,0,0.200866803,0.215417388
2015,7,16,16,0,0.105160923,0.110896005
2015,7,16,17,0,0.027352038,0.027673608
2015,7,16,18,0,0.000122685,7.98302E-05
2015,7,16,19,0,0,0
2015,7,16,20,0,0,0
2015,7,16,21,0,0,0
2015,7,16,22,0,0,0
2015,7,16,23,0,0,0
2015,7,17,0,0,0,0
2015,7,17,1,0,0,0
2015,7,17,2,0,0,0
2015,7,17,3,0,0,0
2015,7,17,4,0,0,0
2015,7,17,5,0,0,0
2015,7,17,6,0,0,0
2015,7,17,7,0,0.004825227,0.006395957
2015,7,17,8,0,0.108229005,0.138677233
2015,7,17,9,0,0.290510701,0.3397754
2015,7,17,10,0,0.468028783,0.515141453
2015,7,17,11,0,0.553397917,0.600626334
2015,7,17,12,0,0.587319788,0.652037169
2015,7,17,13,0,0.57658226,0.615755606
2015,7,17,14,0,0.513800588,0.553681746
2015,7,17,15,0,0.376260255,0.406287823
2015,7,17,16,0,0.197779799,0.225522553
2015,7,17,17,0,0.045777241,0.046936426
2015,7,17,18,0,0.000332721,0.000164957
2015,7,17,19,0,0,0
2015,7,17,20,0,0,0
2015,7,17,21,0,0,0
2015,7,17,22,0,0,0
2015,7,17,23,0,0,0
2015,7,18,0,0,0,0
2015,7,18,1,0,0,0
2015,7,18,2,0,0,0
2015,7,18,3,0,0,0
2015,7,18,4,0,0,0
2015,7,18,5,0,0,0
2015,7,18,6,0,0,0
2015,7,18,7,0,0.005065146,0.006049127
2015,7,18,8,0,0.108930901,0.130821417
2015,7,18,9,0,0.28791497,0.328356022
2015,7,18,10,0,0.447658574,0.494152423
2015,7,18,11,0,0.547940537,0.60590155
2015,7,18,12,0,0.58550555,0.671324246
2015,7,18,13,0,0.565039445,0.657550745
2015,7,18,14,0,0.497416855,0.575826402
2015,7,18,15,0,0.353858551,0.41238878
2015,7,18,16,0,0.187756785,0.222021572
2015,7,18,17,0,0.04291177,0.047764803
2015,7,18,18,0,0.000311403,0.000282096
2015,7,18,19,0,0,0
2015,7,18,20,0,0,0
2015,7,18,21,0,0,0
2015,7,18,22,0,0,0
2015,7,18,23,0,0,0
2015,7,19,0,0,0,0
2015,7,19,1,0,0,0
2015,7,19,2,0,0,0
2015,7,19,3,0,0,0
2015,7,19,4,0,0,0
2015,7,19,5,0,0,0
2015,7,19,6,0,0,0
2015,7,19,7,0,0.004092091,0.005350518
2015,7,19,8,0,0.102477786,0.130807595
2015,7,19,9,0,0.267783351,0.29712061
2015,7,19,10,0,0.390364988,0.404896718
2015,7,19,11,0,0.35819648,0.352482998
2015,7,19,12,0,0.346629601,0.337721313
2015,7,19,13,0,0.395122042,0.402100948
2015,7,19,14,0,0.319355315,0.336404155
2015,7,19,15,0,0.235692604,0.258067993
2015,7,19,16,0,0.13951727,0.151573004
2015,7,19,17,0,0.031818178,0.032121153
2015,7,19,18,0,0.000244327,0.000211993
2015,7,19,19,0,0,0
2015,7,19,20,0,0,0
2015,7,19,21,0,0,0
2015,7,19,22,0,0,0
2015,7,19,23,0,0,0
2015,7,20,0,0,0,0
2015,7,20,1,0,0,0
2015,7,20,2,0,0,0
2015,7,20,3,0,0,0
2015,7,20,4,0,0,0
2015,7,20,5,0,0,0
2015,7,20,6,0,0,0
2015,7,20,7,0,0.001964557,0.001802731
2015,7,20,8,0,0.066360138,0.072825709
2015,7,20,9,0,0.250812395,0.263570769
2015,7,20,10,0,0.404264237,0.451227259
2015,7,20,11,0,0.482432102,0.515335312
2015,7,20,12,0,0.506099397,0.559768811
2015,7,20,13,0,0.493938299,0.559128172
2015,7,20,14,0,0.333585148,0.390327234
2015,7,20,15,0,0.256075082,0.273151031
2015,7,20,16,0,0.138539033,0.149423874
2015,7,20,17,0,0.034620284,0.037023367
2015,7,20,18,0,0.000320804,0.000486514
2015,7,20,19,0,0,0
2015,7,20,20,0,0,0
2015,7,20,21,0,0,0
2015,7,20,22,0,0,0
2015,7,20,23,0,0,0
2015,7,21,0,0,0,0
2015,7,21,1,0,0,0
2015,7,21,2,0,0,0
2015,7,21,3,0,0,0
2015,7,21,4,0,0,0
2015,7,21,5,0,0,0
2015,7,21,6,0,0,0
2015,7,21,7,0,0.00157372,0.001211433
2015,7,21,8,0,0.034141329,0.032426878
2015,7,21,9,0,0.146624168,0.163984574
2015,7,21,10,0,0.331775397,0.35667072
2015,7,21,11,0,0.455456332,0.49916062
2015,7,21,12,0,0.425552132,0.479955521
2015,7,21,13,0,0.455825136,0.48456479
2015,7,21,14,0,0.39022353,0.43845676
2015,7,21,15,0,0.217750567,0.24695816
2015,7,21,16,0,0.152047212,0.173496875
2015,7,21,17,0,0.04387266,0.046117926
2015,7,21,18,0,0.000516311,0.000539942
2015,7,21,19,0,0,0
2015,7,21,20,0,0,0
2015,7,21,21,0,0,0
2015,7,21,22,0,0,0
2015,7,21,23,0,0,0
2015,7,22,0,0,0,0
2015,7,22,1,0,0,0
2015,7,22,2,0,0,0
2015,7,22,3,0,0,0
2015,7,22,4,0,0,0
2015,7,22,5,0,0,0
2015,7,22,6,0,0,0
2015,7,22,7,0,0.00190336,0.002240511
2015,7,22,8,0,0.066321231,0.07401266
2015,7,22,9,0,0.15419344,0.149504193
2015,7,22,10,0,0.182210257,0.181440825
2015,7,22,11,0,0.248837287,0.283388454
2015,7,22,12,0,0.308284174,0.313126203
2015,7,22,13,0,0.255661779,0.24472592
2015,7,22,14,0,0.18095585,0.178829704
2015,7,22,15,0,0.130341669,0.130926592
2015,7,22,16,0,0.043395677,0.044929101
2015,7,22,17,0,0.010938229,0.010030065
2015,7,22,18,0,0.000180571,7.59077E-05
2015,7,22,19,0,0,0
2015,7,22,20,0,0,0
2015,7,22,21,0,0,0
2015,7,22,22,0,0,0
2015,7,22,23,0,0,0
2015,7,23,0,0,0,0
2015,7,23,1,0,0,0
2015,7,23,2,0,0,0
2015,7,23,3,0,0,0
2015,7,23,4,0,0,0
2015,7,23,5,0,0,0
2015,7,23,6,0,0,0
2015,7,23,7,0,0.001024989,0.00066894
2015,7,23,8,0,0.043602663,0.045603859
2015,7,23,9,0,0.12686351,0.140158423
2015,7,23,10,0,0.181584795,0.193466254
2015,7,23,11,0,0.248152517,0.288495865
2015,7,23,12,0,0.225843306,0.261196033
2015,7,23,13,0,0.224666809,0.254981717
2015,7,23,14,0,0.170769307,0.176071044
2015,7,23,15,0,0.142150898,0.151879269
2015,7,23,16,0,0.082071584,0.088314988
2015,7,23,17,0,0.025171667,0.024790745
2015,7,23,18,0,0.000351466,0.000304073
2015,7,23,19,0,0,0
2015,7,23,20,0,0,0
2015,7,23,21,0,0,0
2015,7,23,22,0,0,0
2015,7,23,23,0,0,0
2015,7,24,0,0,0,0
2015,7,24,1,0,0,0
2015,7,24,2,0,0,0
2015,7,24,3,0,0,0
2015,7,24,4,0,0,0
2015,7,24,5,0,0,0
2015,7,24,6,0,0,0
2015,7,24,7,0,0.005341194,0.004621206
2015,7,24,8,0,0.082776729,0.093805029
2015,7,24,9,0,0.202811378,0.228707691
2015,7,24,10,0,0.306112839,0.320049711
2015,7,24,11,0,0.303266579,0.325323868
2015,7,24,12,0,0.293758474,0.305021474
2015,7,24,13,0,0.322869102,0.356908926
2015,7,24,14,0,0.273889137,0.284912687
2015,7,24,15,0,0.160990692,0.173349695
2015,7,24,16,0,0.163795688,0.181273891
2015,7,24,17,0,0.038446682,0.040412467
2015,7,24,18,0,0.000753863,0.000567421
2015,7,24,19,0,0,0
2015,7,24,20,0,0,0
2015,7,24,21,0,0,0
2015,7,24,22,0,0,0
2015,7,24,23,0,0,0
2015,7,25,0,0,0,0
2015,7,25,1,0,0,0
2015,7,25,2,0,0,0
2015,7,25,3,0,0,0
2015,7,25,4,0,0,0
2015,7,25,5,0,0,0
2015,7,25,6,0,0,0
2015,7,25,7,0,0.000808785,0.000218799
2015,7,25,8,0,0.012097516,0.009998891
2015,7,25,9,0,0.041060336,0.042082391
2015,7,25,10,0,0.08432511,0.091126892
2015,7,25,11,0,0.19672643,0.206789501
2015,7,25,12,0,0.436341928,0.470724966
2015,7,25,13,0,0.490175082,0.544727336
2015,7,25,14,0,0.430529237,0.450906524
2015,7,25,15,0,0.353944041,0.374614279
2015,7,25,16,0,0.187939862,0.202567519
2015,7,25,17,0,0.045301625,0.045346492
2015,7,25,18,0,0.000533419,0.00039771
2015,7,25,19,0,0,0
2015,7,25,20,0,0,0
2015,7,25,21,0,0,0
2015,7,25,22,0,0,0
2015,7,25,23,0,0,0
2015,7,26,0,0,0,0
2015,7,26,1,0,0,0
2015,7,26,2,0,0,0
2015,7,26,3,0,0,0
2015,7,26,4,0,0,0
2015,7,26,5,0,0,0
2015,7,26,6,0,0,0
2015,7,26,7,0,0.00095867,0.000386933
2015,7,26,8,0,0.028821902,0.02752981
2015,7,26,9,0,0.151788958,0.160559973
2015,7,26,10,0,0.121963901,0.129679464
2015,7,26,11,0,0.155488213,0.171931335
2015,7,26,12,0,0.249340738,0.269883281
2015,7,26,13,0,0.445584449,0.481850626
2015,7,26,14,0,0.38286024,0.410566323
2015,7,26,15,0,0.299326934,0.327314637
2015,7,26,16,0,0.161193081,0.177030398
2015,7,26,17,0,0.041262568,0.040912612
2015,7,26,18,0,0.000760229,0.000469677
2015,7,26,19,0,0,0
2015,7,26,20,0,0,0
2015,7,26,21,0,0,0
2015,7,26,22,0,0,0
2015,7,26,23,0,0,0
2015,7,27,0,0,0,0
2015,7,27,1,0,0,0
2015,7,27,2,0,0,0
2015,7,27,3,0,0,0
2015,7,27,4,0,0,0
2015,7,27,5,0,0,0
2015,7,27,6,0,0,0
2015,7,27,7,0,0.006124573,0.007590087
2015,7,27,8,0,0.116167698,0.139549683
2015,7,27,9,0,0.301158131,0.331645097
2015,7,27,10,0,0.466336911,0.479198077
2015,7,27,11,0,0.504001723,0.519454479
2015,7,27,12,0,0.535656028,0.582126681
2015,7,27,13,0,0.486939943,0.516743433
2015,7,27,14,0,0.393838738,0.42653014
2015,7,27,15,0,0.272037973,0.294561474
2015,7,27,16,0,0.164676334,0.186713729
2015,7,27,17,0,0.041325183,0.041703114
2015,7,27,18,0,0.000538862,0.000233036
2015,7,27,19,0,0,0
2015,7,27,20,0,0,0
2015,7,27,21,0,0,0
2015,7,27,22,0,0,0
2015,7,27,23,0,0,0
2015,7,28,0,0,0,0
2015,7,28,1,0,0,0
2015,7,28,2,0,0,0
2015,7,28,3,0,0,0
2015,7,28,4,0,0,0
2015,7,28,5,0,0,0
2015,7,28,6,0,0,0
2015,7,28,7,0,0.006331085,0.007474123
2015,7,28,8,0,0.120719813,0.147937685
2015,7,28,9,0,0.297778155,0.332202461
2015,7,28,10,0,0.462818252,0.493727833
2015,7,28,11,0,0.561324941,0.603664213
2015,7,28,12,0,0.602342101,0.663667722
2015,7,28,13,0,0.580620812,0.641531933
2015,7,28,14,0,0.493665469,0.555082584
2015,7,28,15,0,0.401556511,0.444430545
2015,7,28,16,0,0.224925676,0.264788511
2015,7,28,17,0,0.055496964,0.059322324
2015,7,28,18,0,0.0009086,0.000511945
2015,7,28,19,0,0,0
2015,7,28,20,0,0,0
2015,7,28,21,0,0,0
2015,7,28,22,0,0,0
2015,7,28,23,0,0,0
2015,7,29,0,0,0,0
2015,7,29,1,0,0,0
2015,7,29,2,0,0,0
2015,7,29,3,0,0,0
2015,7,29,4,0,0,0
2015,7,29,5,0,0,0
2015,7,29,6,0,0,0
2015,7,29,7,0,0.007931614,0.009042784
2015,7,29,8,0,0.119987565,0.14442589
2015,7,29,9,0,0.302662701,0.338691177
2015,7,29,10,0,0.472734929,0.505630004
2015,7,29,11,0,0.57505155,0.617699063
2015,7,29,12,0,0.614633815,0.684329287
2015,7,29,13,0,0.589739832,0.655504047
2015,7,29,14,0,0.529041024,0.591951011
2015,7,29,15,0,0.386090878,0.432015982
2015,7,29,16,0,0.216401623,0.262864261
2015,7,29,17,0,0.052530166,0.059339736
2015,7,29,18,0,0.001006085,0.000647531
2015,7,29,19,0,0,0
2015,7,29,20,0,0,0
2015,7,29,21,0,0,0
2015,7,29,22,0,0,0
2015,7,29,23,0,0,0
2015,7,30,0,0,0,0
2015,7,30,1,0,0,0
2015,7,30,2,0,0,0
2015,7,30,3,0,0,0
2015,7,30,4,0,0,0
2015,7,30,5,0,0,0
2015,7,30,6,0,0,0
2015,7,30,7,0,0.006976546,0.008281377
2015,7,30,8,0,0.117369437,0.136513352
2015,7,30,9,0,0.300371032,0.316667939
2015,7,30,10,0,0.456517735,0.469420497
2015,7,30,11,0,0.522376085,0.529263168
2015,7,30,12,0,0.52099374,0.540178326
2015,7,30,13,0,0.49205827,0.505972125
2015,7,30,14,0,0.453870522,0.501329871
2015,7,30,15,0,0.320230866,0.323548592
2015,7,30,16,0,0.190357955,0.221500559
2015,7,30,17,0,0.048673929,0.053076209
2015,7,30,18,0,0.001065368,0.000725237
2015,7,30,19,0,0,0
2015,7,30,20,0,0,0
2015,7,30,21,0,0,0
2015,7,30,22,0,0,0
2015,7,30,23,0,0,0
2015,7,31,0,0,0,0
2015,7,31,1,0,0,0
2015,7,31,2,0,0,0
2015,7,31,3,0,0,0
2015,7,31,4,0,0,0
2015,7,31,5,0,0,0
2015,7,31,6,0,0,0
2015,7,31,7,0,0.008367062,0.011410244
2015,7,31,8,0,0.127807856,0.155161401
2015,7,31,9,0,0.310707432,0.346075774
2015,7,31,10,0,0.478388943,0.517873401
2015,7,31,11,0,0.573859562,0.623018163
2015,7,31,12,0,0.620165418,0.693541346
2015,7,31,13,0,0.597572816,0.682316113
2015,7,31,14,0,0.510390507,0.599770971
2015,7,31,15,0,0.377428549,0.43872752
2015,7,31,16,0,0.207218299,0.25231584
2015,7,31,17,0,0.052836847,0.057800962
2015,7,31,18,0,0.001157451,0.000851053
2015,7,31,19,0,0,0
2015,7,31,20,0,0,0
2015,7,31,21,0,0,0
2015,7,31,22,0,0,0
2015,7,31,23,0,0,0
2015,8,1,0,0,0,0
2015,8,1,1,0,0,0
2015,8,1,2,0,0,0
2015,8,1,3,0,0,0
2015,8,1,4,0,0,0
2015,8,1,5,0,0,0
2015,8,1,6,0,0,0
2015,8,1,7,0,0.008870249,0.011113144
2015,8,1,8,0,0.126348027,0.146638028
2015,8,1,9,0,0.30342825,0.332607283
2015,8,1,10,0,0.465955658,0.485617943
2015,8,1,11,0,0.563179108,0.58989031
2015,8,1,12,0,0.608089304,0.669734972
2015,8,1,13,0,0.59745525,0.671696821
2015,8,1,14,0,0.524215126,0.588135639
2015,8,1,15,0,0.387739873,0.42426414
2015,8,1,16,0,0.216380877,0.254057462
2015,8,1,17,0,0.056850204,0.058870316
2015,8,1,18,0,0.001312975,0.001313414
2015,8,1,19,0,0,0
2015,8,1,20,0,0,0
2015,8,1,21,0,0,0
2015,8,1,22,0,0,0
2015,8,1,23,0,0,0
2015,8,2,0,0,0,0
2015,8,2,1,0,0,0
2015,8,2,2,0,0,0
2015,8,2,3,0,0,0
2015,8,2,4,0,0,0
2015,8,2,5,0,0,0
2015,8,2,6,0,0,0
2015,8,2,7,0,0.008596071,0.010075585
2015,8,2,8,0,0.127569183,0.14468574
2015,8,2,9,0,0.315173201,0.357126592
2015,8,2,10,0,0.480318399,0.527972241
2015,8,2,11,0,0.590792146,0.647172791
2015,8,2,12,0,0.635633579,0.710110911
2015,8,2,13,0,0.620871247,0.701848457
2015,8,2,14,0,0.551990593,0.62469244
2015,8,2,15,0,0.4133421,0.4715081
2015,8,2,16,0,0.200723806,0.217223649
2015,8,2,17,0,0.047251689,0.042879161
2015,8,2,18,0,0.000828084,0.000549898
2015,8,2,19,0,0,0
2015,8,2,20,0,0,0
2015,8,2,21,0,0,0
2015,8,2,22,0,0,0
2015,8,2,23,0,0,0
2015,8,3,0,0,0,0
2015,8,3,1,0,0,0
2015,8,3,2,0,0,0
2015,8,3,3,0,0,0
2015,8,3,4,0,0,0
2015,8,3,5,0,0,0
2015,8,3,6,0,0,0
2015,8,3,7,0,0.008287106,0.010821508
2015,8,3,8,0,0.127920678,0.149299894
2015,8,3,9,0,0.303661331,0.329443401
2015,8,3,10,0,0.475580752,0.515103423
2015,8,3,11,0,0.573729767,0.633168254
2015,8,3,12,0,0.615147456,0.689134709
2015,8,3,13,0,0.599428916,0.682848711
2015,8,3,14,0,0.526855859,0.613901477
2015,8,3,15,0,0.392722632,0.454565706
2015,8,3,16,0,0.214270818,0.276464966
2015,8,3,17,0,0.050344299,0.061398234
2015,8,3,18,0,0.00093767,0.000896917
2015,8,3,19,0,0,0
2015,8,3,20,0,0,0
2015,8,3,21,0,0,0
2015,8,3,22,0,0,0
2015,8,3,23,0,0,0
2015,8,4,0,0,0,0
2015,8,4,1,0,0,0
2015,8,4,2,0,0,0
2015,8,4,3,0,0,0
2015,8,4,4,0,0,0
2015,8,4,5,0,0,0
2015,8,4,6,0,0,0
2015,8,4,7,0,0.008963134,0.009379755
2015,8,4,8,0,0.109138282,0.115885076
2015,8,4,9,0,0.282233617,0.305699149
2015,8,4,10,0,0.362753484,0.396489018
2015,8,4,11,0,0.367039298,0.403960236
2015,8,4,12,0,0.407941334,0.425088121
2015,8,4,13,0,0.354855613,0.37518173
2015,8,4,14,0,0.341733676,0.370211874
2015,8,4,15,0,0.323177984,0.356626377
2015,8,4,16,0,0.216940924,0.25293495
2015,8,4,17,0,0.056932246,0.061184458
2015,8,4,18,0,0.00162064,0.00170808
2015,8,4,19,0,0,0
2015,8,4,20,0,0,0
2015,8,4,21,0,0,0
2015,8,4,22,0,0,0
2015,8,4,23,0,0,0
2015,8,5,0,0,0,0
2015,8,5,1,0,0,0
2015,8,5,2,0,0,0
2015,8,5,3,0,0,0
2015,8,5,4,0,0,0
2015,8,5,5,0,0,0
2015,8,5,6,0,0,0
2015,8,5,7,0,0.010285865,0.010144019
2015,8,5,8,0,0.142335854,0.144406909
2015,8,5,9,0,0.347840452,0.363488899
2015,8,5,10,0,0.522371458,0.540251482
2015,8,5,11,0,0.623545624,0.638873289
2015,8,5,12,0,0.664233773,0.695765597
2015,8,5,13,0,0.653141861,0.695792936
2015,8,5,14,0,0.58061971,0.629130309
2015,8,5,15,0,0.437071258,0.479578609
2015,8,5,16,0,0.248042575,0.284877664
2015,8,5,17,0,0.069083337,0.0706652
2015,8,5,18,0,0.001931717,0.001882302
2015,8,5,19,0,0,0
2015,8,5,20,0,0,0
2015,8,5,21,0,0,0
2015,8,5,22,0,0,0
2015,8,5,23,0,0,0
2015,8,6,0,0,0,0
2015,8,6,1,0,0,0
2015,8,6,2,0,0,0
2015,8,6,3,0,0,0
2015,8,6,4,0,0,0
2015,8,6,5,0,0,0
2015,8,6,6,0,0,0
2015,8,6,7,0,0.010396264,0.010817126
2015,8,6,8,0,0.140088248,0.142853382
2015,8,6,9,0,0.334265378,0.344800334
2015,8,6,10,0,0.507930784,0.526974737
2015,8,6,11,0,0.608326505,0.630723458
2015,8,6,12,0,0.649736683,0.691971843
2015,8,6,13,0,0.637772757,0.690563849
2015,8,6,14,0,0.571661165,0.622736052
2015,8,6,15,0,0.432551127,0.473506692
2015,8,6,16,0,0.242484159,0.286269602
2015,8,6,17,0,0.061523043,0.069847376
2015,8,6,18,0,0.001948592,0.002209106
2015,8,6,19,0,0,0
2015,8,6,20,0,0,0
2015,8,6,21,0,0,0
2015,8,6,22,0,0,0
2015,8,6,23,0,0,0
2015,8,7,0,0,0,0
2015,8,7,1,0,0,0
2015,8,7,2,0,0,0
2015,8,7,3,0,0,0
2015,8,7,4,0,0,0
2015,8,7,5,0,0,0
2015,8,7,6,0,0,0
2015,8,7,7,0,0.011137365,0.012353872
2015,8,7,8,0,0.141913856,0.152923564
2015,8,7,9,0,0.336411541,0.361834055
2015,8,7,10,0,0.509629464,0.54562881
2015,8,7,11,0,0.612407058,0.66425372
2015,8,7,12,0,0.640518888,0.718527424
2015,8,7,13,0,0.576504393,0.657563095
2015,8,7,14,0,0.477383141,0.540361532
2015,8,7,15,0,0.32592327,0.394600987
2015,8,7,16,0,0.174790478,0.208124369
2015,8,7,17,0,0.062854254,0.066438286
2015,8,7,18,0,0.002240369,0.002431334
2015,8,7,19,0,0,0
2015,8,7,20,0,0,0
2015,8,7,21,0,0,0
2015,8,7,22,0,0,0
2015,8,7,23,0,0,0
2015,8,8,0,0,0,0
2015,8,8,1,0,0,0
2015,8,8,2,0,0,0
2015,8,8,3,0,0,0
2015,8,8,4,0,0,0
2015,8,8,5,0,0,0
2015,8,8,6,0,0,0
2015,8,8,7,0,0.011850772,0.013549328
2015,8,8,8,0,0.143887249,0.158636725
2015,8,8,9,0,0.330508729,0.35935796
2015,8,8,10,0,0.493414685,0.525061654
2015,8,8,11,0,0.59230048,0.623427873
2015,8,8,12,0,0.630211904,0.673659459
2015,8,8,13,0,0.617855533,0.671441298
2015,8,8,14,0,0.543524476,0.58751992
2015,8,8,15,0,0.400648787,0.444012785
2015,8,8,16,0,0.216333424,0.243267534
2015,8,8,17,0,0.061681901,0.061031786
2015,8,8,18,0,0.002100618,0.002239422
2015,8,8,19,0,0,0
2015,8,8,20,0,0,0
2015,8,8,21,0,0,0
2015,8,8,22,0,0,0
2015,8,8,23,0,0,0
2015,8,9,0,0,0,0
2015,8,9,1,0,0,0
2015,8,9,2,0,0,0
2015,8,9,3,0,0,0
2015,8,9,4,0,0,0
2015,8,9,5,0,0,0
2015,8,9,6,0,0,0
2015,8,9,7,0,0.01274169,0.015077777
2015,8,9,8,0,0.137969308,0.159258275
2015,8,9,9,0,0.262894018,0.314605878
2015,8,9,10,0,0.367970648,0.402744482
2015,8,9,11,0,0.474734272,0.497319902
2015,8,9,12,0,0.427805612,0.433039857
2015,8,9,13,0,0.429180679,0.439850909
2015,8,9,14,0,0.386548669,0.432302244
2015,8,9,15,0,0.285951006,0.298004906
2015,8,9,16,0,0.20027163,0.215509816
2015,8,9,17,0,0.067012282,0.067598773
2015,8,9,18,0,0.002609896,0.002711996
2015,8,9,19,0,0,0
2015,8,9,20,0,0,0
2015,8,9,21,0,0,0
2015,8,9,22,0,0,0
2015,8,9,23,0,0,0
2015,8,10,0,0,0,0
2015,8,10,1,0,0,0
2015,8,10,2,0,0,0
2015,8,10,3,0,0,0
2015,8,10,4,0,0,0
2015,8,10,5,0,0,0
2015,8,10,6,0,0,0
2015,8,10,7,0,0.013081718,0.014573303
2015,8,10,8,0,0.141978712,0.159817023
2015,8,10,9,0,0.331211898,0.359525662
2015,8,10,10,0,0.506550346,0.545356743
2015,8,10,11,0,0.613510323,0.658910276
2015,8,10,12,0,0.65051112,0.707119695
2015,8,10,13,0,0.608255361,0.665848319
2015,8,10,14,0,0.513304032,0.572247587
2015,8,10,15,0,0.36219832,0.392883207
2015,8,10,16,0,0.21980082,0.255919931
2015,8,10,17,0,0.068028147,0.071583882
2015,8,10,18,0,0.00272432,0.002965749
2015,8,10,19,0,0,0
2015,8,10,20,0,0,0
2015,8,10,21,0,0,0
2015,8,10,22,0,0,0
2015,8,10,23,0,0,0
2015,8,11,0,0,0,0
2015,8,11,1,0,0,0
2015,8,11,2,0,0,0
2015,8,11,3,0,0,0
2015,8,11,4,0,0,0
2015,8,11,5,0,0,0
2015,8,11,6,0,0,0
2015,8,11,7,0,0.012863512,0.012473696
2015,8,11,8,0,0.146819483,0.152476722
2015,8,11,9,0,0.337342497,0.345216313
2015,8,11,10,0,0.508148188,0.530459929
2015,8,11,11,0,0.620539183,0.669834248
2015,8,11,12,0,0.66120411,0.72313446
2015,8,11,13,0,0.648069455,0.714274885
2015,8,11,14,0,0.579005033,0.647020133
2015,8,11,15,0,0.439152663,0.492418493
2015,8,11,16,0,0.244408803,0.284900564
2015,8,11,17,0,0.069392429,0.07446087
2015,8,11,18,0,0.002852659,0.003025697
2015,8,11,19,0,0,0
2015,8,11,20,0,0,0
2015,8,11,21,0,0,0
2015,8,11,22,0,0,0
2015,8,11,23,0,0,0
2015,8,12,0,0,0,0
2015,8,12,1,0,0,0
2015,8,12,2,0,0,0
2015,8,12,3,0,0,0
2015,8,12,4,0,0,0
2015,8,12,5,0,0,0
2015,8,12,6,0,0,0
2015,8,12,7,0,0.012129843,0.013945532
2015,8,12,8,0,0.119950728,0.125669092
